        Time / s                E-Field (0 0 2.27899)(X) [1]/real
----------------------------------------------------------------------
                       0                               0
           1.770534e-012                               0
           3.541068e-012                               0
           5.311602e-012                               0
           7.082136e-012                               0
            8.85267e-012                               0
          1.0623204e-011                               0
          1.2393738e-011                               0
          1.4164272e-011                               0
          1.5934806e-011                               0
           1.770534e-011                               0
          1.9475874e-011                               0
          2.1246408e-011                               0
          2.3016942e-011                               0
          2.4787476e-011                               0
           2.655801e-011                               0
          2.8328544e-011                               0
          3.0099078e-011                               0
          3.1869612e-011                               0
          3.3640146e-011                               0
           3.541068e-011                               0
          3.7181214e-011                               0
          3.8951748e-011                               0
          4.0722282e-011                               0
          4.2492816e-011                               0
           4.426335e-011                               0
          4.6033884e-011                               0
          4.7804418e-011                               0
          4.9574952e-011                               0
          5.1345486e-011                               0
           5.311602e-011                               0
          5.4886554e-011                               0
          5.6657088e-011                               0
          5.8427622e-011                               0
          6.0198156e-011                               0
           6.196869e-011                               0
          6.3739224e-011                               0
          6.5509758e-011                               0
          6.7280292e-011                               0
          6.9050826e-011                               0
           7.082136e-011                               0
          7.2591894e-011                               0
          7.4362428e-011                               0
          7.6132962e-011                               0
          7.7903496e-011                               0
           7.967403e-011                               0
          8.1444564e-011                               0
          8.3215098e-011                               0
          8.4985632e-011                               0
          8.6756166e-011                               0
            8.85267e-011                               0
          9.0297234e-011                               0
          9.2067768e-011                               0
          9.3838302e-011                               0
          9.5608836e-011                               0
           9.737937e-011                               0
          9.9149904e-011                               0
          1.0092044e-010                               0
          1.0269097e-010                               0
          1.0446151e-010                               0
          1.0623204e-010                               0
          1.0800257e-010                               0
          1.0977311e-010                               0
          1.1154364e-010                               0
          1.1331418e-010                               0
          1.1508471e-010                               0
          1.1685524e-010                               0
          1.1862578e-010                               0
          1.2039631e-010                               0
          1.2216685e-010                               0
          1.2393738e-010                               0
          1.2570791e-010                               0
          1.2747845e-010                               0
          1.2924898e-010                               0
          1.3101952e-010                               0
          1.3279005e-010                               0
          1.3456058e-010                               0
          1.3633112e-010                               0
          1.3810165e-010                               0
          1.3987219e-010                               0
          1.4164272e-010                               0
          1.4341325e-010                               0
          1.4518379e-010                               0
          1.4695432e-010                               0
          1.4872486e-010                               0
          1.5049539e-010                               0
          1.5226592e-010                               0
          1.5403646e-010                               0
          1.5580699e-010                               0
          1.5757753e-010                               0
          1.5934806e-010                               0
          1.6111859e-010                               0
          1.6288913e-010                               0
          1.6465966e-010                               0
           1.664302e-010                               0
          1.6820073e-010                               0
          1.6997126e-010                               0
           1.717418e-010                               0
          1.7351233e-010                               0
          1.7528287e-010                               0
           1.770534e-010                               0
          1.7882393e-010                               0
          1.8059447e-010                               0
            1.82365e-010                               0
          1.8413554e-010                               0
          1.8590607e-010                               0
           1.876766e-010                               0
          1.8944714e-010                               0
          1.9121767e-010                               0
          1.9298821e-010                               0
          1.9475874e-010                               0
          1.9652927e-010                               0
          1.9829981e-010                               0
          2.0007034e-010                               0
          2.0184088e-010                               0
          2.0361141e-010                               0
          2.0538194e-010                               0
          2.0715248e-010                               0
          2.0892301e-010                               0
          2.1069355e-010                               0
          2.1246408e-010                               0
          2.1423461e-010                               0
          2.1600515e-010                               0
          2.1777568e-010                               0
          2.1954622e-010                               0
          2.2131675e-010                               0
          2.2308728e-010                               0
          2.2485782e-010                               0
          2.2662835e-010                               0
          2.2839889e-010                               0
          2.3016942e-010                               0
          2.3193995e-010                               0
          2.3371049e-010                               0
          2.3548102e-010                               0
          2.3725156e-010                               0
          2.3902209e-010                               0
          2.4079262e-010                               0
          2.4256316e-010                               0
          2.4433369e-010                               0
          2.4610423e-010                               0
          2.4787476e-010                               0
          2.4964529e-010                               0
          2.5141583e-010                               0
          2.5318636e-010                               0
           2.549569e-010                               0
          2.5672743e-010                               0
          2.5849796e-010                               0
           2.602685e-010                               0
          2.6203903e-010                               0
          2.6380957e-010                               0
           2.655801e-010                               0
          2.6735063e-010                               0
          2.6912117e-010                               0
           2.708917e-010                               0
          2.7266224e-010                               0
          2.7443277e-010                               0
           2.762033e-010                               0
          2.7797384e-010                               0
          2.7974437e-010                               0
          2.8151491e-010                               0
          2.8328544e-010                               0
          2.8505597e-010                               0
          2.8682651e-010                               0
          2.8859704e-010                               0
          2.9036758e-010                               0
          2.9213811e-010                               0
          2.9390864e-010                               0
