        Time / s                E-Field (0 0 0.374765)(X) [1]/real
----------------------------------------------------------------------
                       0                               0
          1.0733951e-012                               0
          2.1467902e-012                               0
          3.2201853e-012                               0
          4.2935804e-012                               0
          5.3669755e-012                               0
          6.4403706e-012                               0
          7.5137657e-012                               0
          8.5871608e-012                               0
           9.660556e-012                               0
          1.0733951e-011                               0
          1.1807346e-011                               0
          1.2880741e-011                               0
          1.3954136e-011                               0
          1.5027531e-011                               0
          1.6100927e-011                               0
          1.7174322e-011                               0
          1.8247717e-011                               0
          1.9321112e-011                               0
          2.0394507e-011                               0
          2.1467902e-011                               0
          2.2541297e-011                               0
          2.3614692e-011                               0
          2.4688087e-011                               0
          2.5761483e-011                               0
          2.6834878e-011                               0
          2.7908273e-011                               0
          2.8981668e-011                               0
          3.0055063e-011                               0
          3.1128458e-011                               0
          3.2201853e-011                               0
          3.3275248e-011                               0
          3.4348643e-011                               0
          3.5422038e-011                               0
          3.6495434e-011                               0
          3.7568829e-011                               0
          3.8642224e-011                               0
          3.9715619e-011                               0
          4.0789014e-011                               0
          4.1862409e-011                               0
          4.2935804e-011                               0
          4.4009199e-011                               0
          4.5082594e-011                               0
           4.615599e-011                               0
          4.7229385e-011                               0
           4.830278e-011                               0
          4.9376175e-011                               0
           5.044957e-011                               0
          5.1522965e-011                               0
           5.259636e-011                               0
          5.3669755e-011                               0
           5.474315e-011                               0
          5.5816545e-011                               0
          5.6889941e-011                               0
          5.7963336e-011                               0
          5.9036731e-011                               0
          6.0110126e-011                               0
          6.1183521e-011                               0
          6.2256916e-011                               0
          6.3330311e-011                               0
          6.4403706e-011                               0
          6.5477101e-011                               0
          6.6550497e-011                               0
          6.7623892e-011                               0
          6.8697287e-011                               0
          6.9770682e-011                               0
          7.0844077e-011                               0
          7.1917472e-011                               0
          7.2990867e-011                               0
          7.4064262e-011                               0
          7.5137657e-011                               0
          7.6211052e-011                               0
          7.7284448e-011                               0
          7.8357843e-011                               0
          7.9431238e-011                               0
          8.0504633e-011                               0
          8.1578028e-011                               0
          8.2651423e-011                               0
          8.3724818e-011                               0
          8.4798213e-011                               0
          8.5871608e-011                               0
          8.6945004e-011                               0
          8.8018399e-011                               0
          8.9091794e-011                               0
          9.0165189e-011                               0
          9.1238584e-011                               0
          9.2311979e-011                               0
          9.3385374e-011                               0
          9.4458769e-011                               0
          9.5532164e-011                               0
           9.660556e-011                               0
          9.7678955e-011                               0
           9.875235e-011                               0
          9.9825745e-011                               0
          1.0089914e-010                               0
          1.0197254e-010                               0
          1.0304593e-010                               0
          1.0411933e-010                               0
          1.0519272e-010                               0
          1.0626612e-010                               0
          1.0733951e-010                               0
          1.0841291e-010                               0
           1.094863e-010                               0
           1.105597e-010                               0
          1.1163309e-010                               0
          1.1270649e-010                               0
          1.1377988e-010                               0
          1.1485328e-010                               0
          1.1592667e-010                               0
          1.1700007e-010                               0
          1.1807346e-010                               0
          1.1914686e-010                               0
          1.2022025e-010                               0
          1.2129365e-010                               0
          1.2236704e-010                               0
          1.2344044e-010                               0
          1.2451383e-010                               0
          1.2558723e-010                               0
          1.2666062e-010                               0
          1.2773402e-010                               0
          1.2880741e-010                               0
          1.2988081e-010                               0
           1.309542e-010                               0
           1.320276e-010                               0
          1.3310099e-010                               0
          1.3417439e-010                               0
          1.3524778e-010                               0
          1.3632118e-010                               0
          1.3739457e-010                               0
          1.3846797e-010                               0
          1.3954136e-010                               0
          1.4061476e-010                               0
          1.4168815e-010                               0
          1.4276155e-010                               0
          1.4383494e-010                               0
          1.4490834e-010                               0
          1.4598173e-010                               0
          1.4705513e-010                               0
          1.4812852e-010                               0
          1.4920192e-010                               0
          1.5027531e-010                               0
          1.5134871e-010                               0
           1.524221e-010                               0
           1.534955e-010                               0
           1.545689e-010                               0
          1.5564229e-010                               0
          1.5671569e-010                               0
          1.5778908e-010                               0
          1.5886248e-010                               0
          1.5993587e-010                               0
          1.6100927e-010                               0
          1.6208266e-010                               0
          1.6315606e-010                               0
          1.6422945e-010                               0
          1.6530285e-010                               0
          1.6637624e-010                               0
          1.6744964e-010                               0
          1.6852303e-010                               0
          1.6959643e-010                               0
          1.7066982e-010                               0
          1.7174322e-010                               0
          1.7281661e-010                               0
          1.7389001e-010                               0
           1.749634e-010                               0
           1.760368e-010                               0
          1.7711019e-010                               0
          1.7818359e-010                               0
